Time Series Search Export,Search term,Search filters,,Last update of Credit to the non-financial sector data,Downloaded at,Source,Source URL,Download URL,About Credit to the non-financial sector
,,,,2025-06-16,2025-06-23 17:01 CEST,BIS,"https://data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.USD.A?","https://data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.USD.A?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code",https://data.bis.org/topics/TOTAL_CREDIT

DATAFLOW_ID,KEY,FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,Unit,Unit multiplier,TIME_PERIOD,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,OBS_VALUE
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1983-03-31,F,,A,1698.82
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1983-06-30,F,,A,1734.33
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1983-09-30,F,,A,1786.44
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1983-12-31,F,,A,1857.38
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1984-03-31,F,,A,1919.68
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1984-06-30,F,,A,2009.59
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1984-09-30,F,,A,2080.22
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1984-12-31,F,,A,2164.53
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1985-03-31,F,,A,2204.79
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1985-06-30,F,,A,2267.88
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1985-09-30,F,,A,2324.08
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1985-12-31,F,,A,2405.26
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1986-03-31,F,,A,2420.61
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1986-06-30,F,,A,2457.36
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1986-09-30,F,,A,2505.99
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1986-12-31,F,,A,2604.43
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1987-03-31,F,,A,2601.05
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1987-06-30,F,,A,2668.06
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1987-09-30,F,,A,2735.98
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1987-12-31,F,,A,2796.63
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1988-03-31,F,,A,2851.18
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1988-06-30,F,,A,2928.77
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1988-09-30,F,,A,2985.05
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1988-12-31,F,,A,3048.97
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1989-03-31,F,,A,3074.35
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1989-06-30,F,,A,3135.07
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1989-09-30,F,,A,3173.93
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1989-12-31,F,,A,3191.57
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1990-03-31,F,,A,3220.17
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1990-06-30,F,,A,3212.03
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1990-09-30,F,,A,3199.96
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1990-12-31,F,,A,3172.43
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1991-03-31,F,,A,3127.5
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1991-06-30,F,,A,3099.35
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1991-09-30,F,,A,3044.82
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1991-12-31,F,,A,3025.33
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1992-03-31,F,,A,2984.14
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1992-06-30,F,,A,2953.39
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1992-09-30,F,,A,2942.44
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1992-12-31,F,,A,2928.39
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1993-03-31,F,,A,2905.62
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1993-06-30,F,,A,2933.8
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1993-09-30,F,,A,2948.14
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1993-12-31,F,,A,2990.55
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1994-03-31,F,,A,2996.21
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1994-06-30,F,,A,3062.65
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1994-09-30,F,,A,3133.89
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1994-12-31,F,,A,3215.12
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1995-03-31,F,,A,3280.7
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1995-06-30,F,,A,3363.28
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1995-09-30,F,,A,3418.71
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1995-12-31,F,,A,3459.83
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1996-03-31,F,,A,3481.53
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1996-06-30,F,,A,3548.97
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1996-09-30,F,,A,3625.17
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1996-12-31,F,,A,3663.25
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1997-03-31,F,,A,3712.76
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1997-06-30,F,,A,3801.36
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1997-09-30,F,,A,3845.96
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1997-12-31,F,,A,3914.85
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1998-03-31,F,,A,3958.98
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1998-06-30,F,,A,4031.84
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1998-09-30,F,,A,4117.95
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1998-12-31,F,,A,4228.91
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1999-03-31,F,,A,4256.66
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1999-06-30,F,,A,4315.78
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1999-09-30,F,,A,4445.08
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,1999-12-31,F,,A,4596.74
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2000-03-31,F,,A,4725.47
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2000-06-30,F,,A,4886.76
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2000-09-30,F,,A,4993.43
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2000-12-31,F,,A,5064.58
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2001-03-31,F,,A,5087.9
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2001-06-30,F,,A,5130.04
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2001-09-30,F,,A,5155.8
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2001-12-31,F,,A,5205.03
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2002-03-31,F,,A,5176.01
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2002-06-30,F,,A,5180.82
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2002-09-30,F,,A,5310.68
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2002-12-31,F,,A,5402.75
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2003-03-31,F,,A,5478.53
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2003-06-30,F,,A,5585.77
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2003-09-30,F,,A,5673.1
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2003-12-31,F,,A,5775.82
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2004-03-31,F,,A,5857.9
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2004-06-30,F,,A,6030.11
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2004-09-30,F,,A,6176.22
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2004-12-31,F,,A,6372.33
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2005-03-31,F,,A,6493.96
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2005-06-30,F,,A,6715.58
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2005-09-30,F,,A,6926.45
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2005-12-31,F,,A,7053.69
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2006-03-31,F,,A,7213.69
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2006-06-30,F,,A,7408.29
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2006-09-30,F,,A,7567.78
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2006-12-31,F,,A,7708.27
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2007-03-31,F,,A,7755.81
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2007-06-30,F,,A,7939.98
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2007-09-30,F,,A,8180.03
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2007-12-31,F,,A,8388.06
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2008-03-31,F,,A,8530.16
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2008-06-30,F,,A,8564.89
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2008-09-30,F,,A,8615.38
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2008-12-31,F,,A,8663.02
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2009-03-31,F,,A,8517.02
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2009-06-30,F,,A,8340.91
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2009-09-30,F,,A,8109.2
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2009-12-31,F,,A,7936.56
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2010-03-31,F,,A,8176.85
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2010-06-30,F,,A,8075.51
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2010-09-30,F,,A,8042.27
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2010-12-31,F,,A,7953.1
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2011-03-31,F,,A,7797.14
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2011-06-30,F,,A,7784.28
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2011-09-30,F,,A,7867.92
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2011-12-31,F,,A,7972.06
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2012-03-31,F,,A,7894.11
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2012-06-30,F,,A,7991.45
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2012-09-30,F,,A,8050.47
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2012-12-31,F,,A,8185.81
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2013-03-31,F,,A,8092.78
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2013-06-30,F,,A,8169.99
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2013-09-30,F,,A,8231.55
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2013-12-31,F,,A,8330.93
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2014-03-31,F,,A,8360.47
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2014-06-30,F,,A,8524.52
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2014-09-30,F,,A,8624.47
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2014-12-31,F,,A,8786.57
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2015-03-31,F,,A,8856.4
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2015-06-30,F,,A,9036.33
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2015-09-30,F,,A,9171.74
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2015-12-31,F,,A,9372.4
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2016-03-31,F,,A,9495.61
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2016-06-30,F,,A,9663.08
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2016-09-30,F,,A,9740.5
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2016-12-31,F,,A,9845.23
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2017-03-31,F,,A,9853.04
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2017-06-30,F,,A,10003.64
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2017-09-30,F,,A,10102.18
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2017-12-31,F,,A,10273.84
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2018-03-31,F,,A,10295.21
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2018-06-30,F,,A,10446.68
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2018-09-30,F,,A,10538.87
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2018-12-31,F,,A,10755.21
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2019-03-31,F,,A,10770.16
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2019-06-30,F,,A,10913.53
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2019-09-30,F,,A,10976.65
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2019-12-31,F,,A,11083.49
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2020-03-31,F,,A,11571.83
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2020-06-30,F,,A,11641.78
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2020-09-30,F,,A,11458.49
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2020-12-31,F,,A,11344.44
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2021-03-31,F,,A,11312.46
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2021-06-30,F,,A,11300.77
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2021-09-30,F,,A,11354.55
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2021-12-31,F,,A,11719.78
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2022-03-31,F,,A,11953.05
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2022-06-30,F,,A,12442.07
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2022-09-30,F,,A,12755.13
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2022-12-31,F,,A,13090.53
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2023-03-31,F,,A,13154.18
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2023-06-30,F,,A,13239.99
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2023-09-30,F,,A,13283.75
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2023-12-31,F,,A,13380.61
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2024-03-31,F,,A,13381.22
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2024-06-30,F,,A,13462.3
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2024-09-30,F,,A,13495.57
"BIS,WS_TC,2.0",Q.US.P.B.M.USD.A,Q,US,P,B,M,USD,A,US dollar,Billions,2024-12-31,F,,A,13187.21
